Order ID,Order Date,Product ID,Product Category,Buyer Gender,Buyer Age,Order Location,International Shipping,Sales Price,Shipping Charges,Sales per Unit,Quantity,Total Sales,Rating,Review,ClientID
153033,2024-06-01,BF9724,Clothing,Female,27,Toronto,Yes,97,25,122,2,244,3,Nothing too special.,766-96-1267
190812,2024-11-01,BF9708,Clothing,Male,29,New York,No,97,0,97,1,97,1,The product had an underwhelming design.,442-41-7730
170505,2024-03-14,BF6885,Clothing,Male,33,Portland,No,65,0,65,3,195,5,Incredible detailing was clearly evident.,859-68-1550
165665,2024-05-19,BF3942,Clothing,Male,23,Miami,No,97,0,97,1,97,3,Had slight delays but the product was in good shape.,553-54-1248
126153,2024-06-01,BF6885,Ornaments,Female,25,New York,No,15,0,15,2,30,5,The delivery team handled the product with care.,316-48-5725
177291,2024-03-18,BF3942,Clothing,Female,33,Las Vegas,No,118,0,118,2,236,5,The product was affordable here compared to other brands.,896-03-0670
134174,2024-06-04,BF1681,Other,Male,34,Cardiff,Yes,10,40,50,1,50,4,The product had excellent quality.,778-66-8175
175618,2024-01-15,BF7814,Clothing,Male,26,Detroit,No,65,0,65,5,325,4,The delivery team handled the product with care.,805-59-6931
130202,2024-07-16,BF9724,Clothing,Male,35,New Jersey,No,65,0,65,1,65,5,The product was delivered quickly.,154-96-5625
176869,2024-09-29,BF9289,Clothing,Male,25,San Antonio,No,65,0,65,1,65,1,There is clear evidence of subpar detailing.,687-41-9720
192962,2024-08-24,BF6975,Other,Male,28,Paris,Yes,10,50,60,3,180,5,Great design is one of the major positives of this product.,772-60-1135
198231,2024-10-10,BF7814,Ornaments,Male,31,London,Yes,45,40,85,1,85,5,Great design is one of the major positives of this product.,347-24-6714
139484,2024-01-26,BF1414,Other,Male,35,New Jersey,No,9,0,9,1,9,4,The product had excellent quality.,237-69-7847
169273,2024-06-30,BF6167,Clothing,Female,26,London,Yes,97,40,137,1,137,5,The product had excellent quality.,840-29-1853
125053,2024-02-07,BF0809,Clothing,Male,35,Sacramento,No,100,0,100,1,100,4,Great design is one of the major positives of this product.,408-08-6142
140157,2024-07-30,BF8063,Ornaments,Male,28,Memphis,No,15,0,15,1,15,4,Premium quality as usual.,504-40-7301
164863,2024-01-23,BF6975,Ornaments,Female,21,Cardiff,Yes,50,40,90,1,90,3,It was ok.,105-12-0468
153592,2024-06-05,BF8238,Clothing,Male,28,San Francisco,No,65,0,65,1,65,4,The product was delivered quickly.,177-63-6420
178442,2024-05-09,BF6604,Clothing,Male,30,Cleveland,No,100,0,100,5,500,4,Discount deals was greatly appreciated.,833-95-6386
130927,2024-09-18,BF0103,Other,Male,29,Miami,No,9,0,9,2,18,4,Exquisite craftsmanship here is absolutely appreciated.,172-41-0282
153525,2024-02-29,BF9289,Clothing,Female,22,Sydney,Yes,118,100,218,1,218,1,Waste of Money.,201-09-1877
179088,2023-11-22,BF2152,Other,Male,35,Sacramento,No,9,0,9,1,9,3,The handling was questionable but incurred only minute damages.,233-12-4852
198657,2024-07-24,BF1772,Ornaments,Female,28,San Francisco,No,15,0,15,1,15,4,Incredible detailing was clearly evident.,464-65-8368
176605,2024-09-24,BF3942,Clothing,Male,22,New Jersey,No,100,0,100,4,400,2,Clear delays in delivery.,575-45-6615
136151,2024-01-23,BF9724,Other,Female,30,Glasgow,Yes,10,40,50,1,50,5,The delivery team handled the product with care.,472-06-9675
181704,2024-04-24,BF8238,Clothing,Male,19,Sacramento,No,65,0,65,1,65,5,The product was affordable here compared to other brands.,434-31-4454
144762,2024-06-28,BF2887,Clothing,Male,33,London,Yes,97,40,137,1,137,4,Discount deals was greatly appreciated.,151-20-7704
131714,2024-05-03,BF0103,Ornaments,Male,19,Detroit,No,32,0,32,1,32,4,The product was affordable here compared to other brands.,335-27-9435
148419,2024-07-04,BF9724,Ornaments,Female,18,New Jersey,No,15,0,15,3,45,5,Premium quality as usual.,633-27-5097
156603,2024-03-16,BF3942,Ornaments,Male,29,New York,No,15,0,15,2,30,5,The Product exhibits good design.,323-19-0068
163200,2024-05-27,BF7814,Ornaments,Male,19,Manchester,Yes,15,40,55,2,110,5,Lack of delivery delays is greatly appreciated.,250-12-4582
134986,2024-01-29,BF9708,Clothing,Female,24,Mumbai,Yes,100,70,170,2,340,3,Had slight delays but the product was in good shape.,598-55-2476
144992,2024-01-07,BF1681,Clothing,Female,20,Miami,No,130,0,130,1,130,3,Expected much better,516-41-7675
167530,2024-03-13,BF1681,Other,Male,34,Sacramento,No,9,0,9,2,18,3,Had slight delays but the product was in good shape.,603-19-7253
174690,2024-08-25,BF8063,Clothing,Male,34,Pittsburgh,No,100,0,100,1,100,5,Great design is one of the major positives of this product.,573-92-5056
128563,2024-02-11,BF9878,Clothing,Female,29,Sydney,Yes,97,100,197,1,197,1,Never buying from here again.,860-49-2443
134944,2024-04-09,BF9878,Clothing,Male,34,San Francisco,No,100,0,100,1,100,3,Had slight delays but the product was in good shape.,453-37-5742
166601,2024-01-15,BF3942,Clothing,Male,24,Cardiff,Yes,100,40,140,1,140,4,Discount deals was greatly appreciated.,252-34-5635
179380,2023-11-11,BF8063,Ornaments,Male,34,New York,No,15,0,15,1,15,1,There is clear evidence of subpar detailing.,899-52-3041
164524,2024-06-02,BF7814,Clothing,Male,34,Las Vegas,No,97,0,97,1,97,4,The product was affordable here compared to other brands.,337-29-4063
127477,2024-08-04,BF2370,Clothing,Male,25,Pittsburgh,No,97,0,97,1,97,5,The product was delivered quickly.,815-77-6587
133261,2024-09-30,BF9708,Clothing,Male,32,San Antonio,No,65,0,65,1,65,4,Lack of delivery delays is greatly appreciated.,708-35-4701
129847,2023-12-30,BF9289,Clothing,Female,26,Pittsburgh,No,118,0,118,4,472,5,The product was delivered quickly.,288-90-5929
149542,2024-06-08,BF4831,Clothing,Male,33,Liverpool,Yes,65,40,105,2,210,5,The delivery team handled the product with care.,725-09-9845
163020,2024-03-27,BF3942,Other,Male,20,Detroit,No,10,0,10,1,10,4,The Product exhibits good design.,844-94-2027
166120,2024-11-01,BF2887,Clothing,Female,20,Liverpool,Yes,118,40,158,1,158,5,The product had excellent quality.,609-89-6148
186153,2024-05-02,BF2887,Clothing,Male,33,Memphis,No,65,0,65,1,65,2,Low quality products are a usual here these days.,759-91-5059
121099,2024-03-05,BF9878,Ornaments,Female,21,Mumbai,Yes,45,70,115,1,115,3,Average product,501-10-3089
159269,2023-12-01,BF4831,Ornaments,Male,26,San Antonio,No,20,0,20,1,20,4,Exquisite craftsmanship here is absolutely appreciated.,374-60-5268
198994,2024-10-04,BF6975,Clothing,Female,31,Sacramento,No,65,0,65,1,65,5,The delivery team handled the product with care.,325-20-3306
189260,2024-08-03,BF2152,Other,Male,28,New Jersey,No,10,0,10,2,20,3,Average product,751-20-2652
194101,2024-03-17,BF9878,Other,Female,34,Manchester,Yes,9,40,49,1,49,3,Expected much better,171-85-6025
163625,2024-05-21,BF1414,Other,Male,30,San Antonio,No,10,0,10,2,20,4,Exquisite craftsmanship here is absolutely appreciated.,597-90-1394
189241,2024-01-16,BF2370,Clothing,Male,32,Las Vegas,No,130,0,130,1,130,1,The product is not as advertised.,431-47-2032
133733,2024-01-14,BF6885,Other,Male,26,Sacramento,No,10,0,10,1,10,3,It was ok.,288-90-5929
143543,2024-10-31,BF1414,Ornaments,Male,20,Pittsburgh,No,50,0,50,1,50,2,The product had poor quality.,225-60-3978
195415,2024-06-08,BF0060,Ornaments,Male,29,Pittsburgh,No,45,0,45,3,135,5,Discount deals was greatly appreciated.,852-71-9754
174114,2024-03-30,BF6693,Ornaments,Female,22,Sacramento,No,32,0,32,1,32,5,The product had excellent quality.,575-45-6615
179434,2023-11-15,BF9289,Ornaments,Male,34,Pittsburgh,No,15,0,15,3,45,3,Expected much better,760-85-3216
198829,2024-07-27,BF1414,Clothing,Male,34,Miami,No,118,0,118,1,118,4,Premium quality as usual.,479-67-5001
197382,2024-10-06,BF0103,Other,Male,35,New Jersey,No,9,0,9,1,9,3,It was ok.,109-92-8560
187057,2024-02-29,BF7814,Clothing,Male,18,New Jersey,No,100,0,100,1,100,1,Clear delays in delivery.,639-09-0394
168540,2024-07-07,BF6975,Clothing,Female,29,Glasgow,Yes,97,40,137,4,548,2,The promotion quality does not match the product,687-41-6245
134269,2024-07-09,BF0809,Clothing,Female,31,Memphis,No,65,0,65,1,65,4,The Product exhibits good design.,800-34-8499
127063,2024-08-29,BF9878,Clothing,Male,30,Miami,No,118,0,118,1,118,1,The product had poor quality.,841-43-1614
139422,2024-09-12,BF0103,Ornaments,Male,25,New York,No,45,0,45,1,45,2,Low quality products are a usual here these days.,413-06-0335
141482,2024-09-14,BF8238,Other,Male,28,Detroit,No,9,0,9,2,18,5,Premium quality as usual.,583-90-2236
137697,2024-09-17,BF1414,Ornaments,Male,22,San Antonio,No,50,0,50,1,50,4,The delivery team handled the product with care.,608-64-2860
156986,2024-03-30,BF0809,Ornaments,Male,29,Miami,No,45,0,45,2,90,4,The Product exhibits good design.,786-45-3142
172894,2024-06-26,BF4831,Clothing,Female,27,New York,No,65,0,65,1,65,5,The product was delivered quickly.,387-29-6443
192756,2024-04-01,BF5238,Ornaments,Male,21,Portland,No,20,0,20,1,20,5,The product was affordable here compared to other brands.,301-77-2652
145121,2024-07-08,BF0809,Clothing,Female,20,San Antonio,No,65,0,65,4,260,5,Discount deals was greatly appreciated.,248-48-4731
170670,2024-06-07,BF6975,Clothing,Male,31,Manchester,Yes,100,40,140,1,140,5,The product had excellent quality.,113-84-8143
182607,2024-05-05,BF9289,Other,Male,24,Sacramento,No,23,0,23,3,69,4,The Product exhibits good design.,472-42-1009
154099,2024-04-18,BF7814,Clothing,Female,24,Cleveland,No,118,0,118,1,118,3,Expected much better,158-15-2614
170560,2024-07-02,BF1414,Other,Male,25,Sacramento,No,9,0,9,2,18,5,The product was delivered quickly.,612-16-1326
164260,2024-01-12,BF6693,Clothing,Male,32,Cleveland,No,65,0,65,1,65,3,Not as expected.,387-29-6443
120024,2024-03-26,BF1681,Clothing,Female,26,San Francisco,No,97,0,97,3,291,5,The delivery team handled the product with care.,520-05-7903
193621,2024-02-06,BF7814,Ornaments,Male,31,Sacramento,No,32,0,32,3,96,5,The product was affordable here compared to other brands.,551-21-4871
167659,2024-03-03,BF9878,Clothing,Male,33,Sydney,Yes,100,100,200,1,200,4,Premium quality as usual.,441-66-5031
162719,2024-06-20,BF9878,Other,Male,25,Pittsburgh,No,10,0,10,2,20,5,Incredible detailing was clearly evident.,728-57-8450
143843,2024-02-13,BF6604,Other,Male,26,Portland,No,9,0,9,2,18,3,It was ok.,409-93-9196
160103,2024-05-30,BF0103,Other,Female,21,Austin,No,9,0,9,1,9,3,Had slight delays but the product was in good shape.,443-62-8317
148935,2024-04-08,BF2152,Other,Male,18,Miami,No,9,0,9,2,18,4,Incredible detailing was clearly evident.,379-13-0253
145964,2024-01-18,BF7814,Clothing,Male,29,Manchester,Yes,65,40,105,2,210,3,Not as expected.,347-33-1184
188415,2024-04-04,BF4831,Other,Male,18,Toronto,Yes,9,25,34,2,68,2,The product had poor quality.,423-92-8750
168310,2024-06-08,BF0060,Ornaments,Female,24,San Antonio,No,20,0,20,2,40,2,"Unfortunately, the delivery was late.",599-88-4187
163246,2024-09-08,BF6885,Clothing,Male,32,Memphis,No,65,0,65,1,65,4,The product was affordable here compared to other brands.,148-80-2088
154948,2024-05-21,BF0809,Other,Female,25,Cleveland,No,10,0,10,2,20,5,Great design is one of the major positives of this product.,516-31-0342
144286,2023-12-06,BF0809,Other,Male,25,San Francisco,No,23,0,23,2,46,3,It was ok.,680-17-8464
178428,2024-06-06,BF6975,Clothing,Male,28,Pittsburgh,No,65,0,65,1,65,5,The product had excellent quality.,393-30-7559
189719,2024-02-16,BF2370,Other,Female,34,Memphis,No,23,0,23,3,69,4,Lack of delivery delays is greatly appreciated.,551-21-4871
168626,2023-11-26,BF6604,Ornaments,Male,21,Sydney,Yes,20,100,120,4,480,4,Exquisite craftsmanship here is absolutely appreciated.,587-64-2225
173843,2024-02-12,BF2887,Clothing,Female,27,Cleveland,No,97,0,97,3,291,4,Lack of delivery delays is greatly appreciated.,584-79-8226
184460,2024-02-23,BF0060,Ornaments,Male,33,New York,No,15,0,15,2,30,5,The product was affordable here compared to other brands.,203-82-1083
148080,2024-02-02,BF9724,Ornaments,Female,24,Dublin,Yes,15,40,55,1,55,5,Great design is one of the major positives of this product.,696-92-5609
160224,2024-06-24,BF8063,Clothing,Male,26,Liverpool,Yes,65,40,105,1,105,4,The delivery team handled the product with care.,833-93-7677
171045,2024-03-08,BF6975,Ornaments,Male,28,Montreal,Yes,50,25,75,1,75,5,Exquisite craftsmanship here is absolutely appreciated.,493-39-6220
163696,2024-03-12,BF6167,Ornaments,Male,21,New Jersey,No,45,0,45,1,45,4,The product had excellent quality.,866-08-9125
189812,2024-07-11,BF6167,Clothing,Male,35,San Francisco,No,97,0,97,1,97,4,Exquisite craftsmanship here is absolutely appreciated.,807-06-3454
125747,2023-11-08,BF2370,Ornaments,Male,23,Portland,No,32,0,32,1,32,5,Exquisite craftsmanship here is absolutely appreciated.,535-33-7219
158212,2024-09-25,BF9724,Ornaments,Male,31,Austin,No,50,0,50,3,150,4,Discount deals was greatly appreciated.,137-88-0967
149716,2024-01-30,BF5238,Ornaments,Male,21,Mumbai,Yes,45,70,115,1,115,5,Great design is one of the major positives of this product.,203-82-1083
121647,2024-07-12,BF4831,Ornaments,Male,25,Mumbai,Yes,32,70,102,3,306,3,The handling was questionable but incurred only minute damages.,277-56-9553
184693,2024-05-30,BF8238,Clothing,Male,26,Austin,No,65,0,65,1,65,5,The product was affordable here compared to other brands.,169-77-4703
141005,2024-08-15,BF9878,Clothing,Male,20,New Jersey,No,118,0,118,1,118,3,It was ok.,423-92-8750
197456,2024-07-10,BF2370,Other,Female,23,Miami,No,23,0,23,1,23,4,The delivery team handled the product with care.,235-15-8763
121867,2024-08-27,BF0809,Clothing,Female,28,Cardiff,Yes,118,40,158,1,158,4,The product had excellent quality.,737-97-1118
188668,2024-02-04,BF8063,Clothing,Male,19,Sydney,Yes,97,100,197,1,197,4,The product was delivered quickly.,800-70-6873
131308,2024-04-22,BF8063,Clothing,Male,18,Portland,No,130,0,130,1,130,1,Clear delays in delivery.,505-87-5419
190356,2024-06-17,BF6604,Ornaments,Male,31,Portland,No,15,0,15,2,30,5,Discount deals was greatly appreciated.,255-42-5505
188373,2024-04-15,BF1414,Other,Female,23,Pittsburgh,No,10,0,10,1,10,2,The product is not as advertised.,864-15-9356
177446,2024-05-21,BF7814,Other,Female,28,Austin,No,9,0,9,1,9,4,Lack of delivery delays is greatly appreciated.,294-24-8615
132843,2024-02-05,BF2887,Clothing,Male,30,Pittsburgh,No,65,0,65,1,65,3,Not as expected.,388-71-6041
180990,2023-12-31,BF3942,Other,Male,19,Las Vegas,No,10,0,10,1,10,3,It was ok.,451-47-4613
123394,2024-02-23,BF0060,Other,Male,30,Liverpool,Yes,9,40,49,3,147,2,"Unfortunately, the delivery was late.",848-97-9759
140991,2024-10-18,BF9708,Clothing,Female,32,Detroit,No,65,0,65,2,130,5,The delivery team handled the product with care.,172-83-4339
136022,2024-08-03,BF2152,Clothing,Female,27,Toronto,Yes,118,25,143,3,429,5,The product had excellent quality.,342-53-9149
191819,2024-07-17,BF6885,Ornaments,Female,22,Sydney,Yes,32,100,132,2,264,4,Premium quality as usual.,410-19-5482
158316,2024-04-14,BF1772,Ornaments,Male,19,Dublin,Yes,15,40,55,1,55,4,Premium quality as usual.,389-94-3525
186790,2024-04-23,BF9289,Clothing,Male,25,Austin,No,65,0,65,1,65,1,The product had poor quality.,600-60-1839
132871,2024-02-17,BF2152,Ornaments,Male,27,Miami,No,15,0,15,3,45,5,The product was delivered quickly.,129-12-0976
136767,2024-07-19,BF0103,Clothing,Male,33,New Jersey,No,65,0,65,1,65,5,Lack of delivery delays is greatly appreciated.,803-94-0397
162869,2024-09-20,BF6693,Clothing,Male,21,Miami,No,65,0,65,1,65,4,The product was affordable here compared to other brands.,751-23-0966
131017,2024-08-28,BF2152,Clothing,Female,32,Las Vegas,No,65,0,65,1,65,1,The promotion quality does not match the product,760-11-4624
158868,2024-03-21,BF9708,Other,Male,28,New Delhi,Yes,10,70,80,5,400,4,The product was affordable here compared to other brands.,168-44-6324
130804,2024-08-26,BF6604,Other,Male,33,San Francisco,No,9,0,9,1,9,1,Waste of Money.,248-48-4731
124352,2024-10-26,BF9878,Clothing,Female,29,San Francisco,No,118,0,118,1,118,4,The delivery team handled the product with care.,645-98-9146
131224,2024-10-20,BF0809,Ornaments,Male,29,Liverpool,Yes,15,40,55,1,55,5,The product was affordable here compared to other brands.,759-91-5059
161559,2024-09-30,BF9289,Ornaments,Female,25,Sacramento,No,50,0,50,1,50,2,Never buying from here again.,709-11-7996
123139,2024-04-05,BF0103,Other,Male,27,Cleveland,No,10,0,10,1,10,5,Discount deals was greatly appreciated.,684-98-1355
150900,2024-07-02,BF9708,Clothing,Female,35,Manchester,Yes,100,40,140,1,140,4,The delivery team handled the product with care.,874-67-6780
181842,2024-10-29,BF2887,Ornaments,Male,24,Cleveland,No,50,0,50,1,50,5,Discount deals was greatly appreciated.,228-20-7308
141371,2024-04-13,BF5238,Clothing,Male,34,Detroit,No,130,0,130,1,130,1,The product had poor quality.,272-50-4651
151718,2023-12-01,BF6885,Ornaments,Male,21,Mumbai,Yes,32,70,102,2,204,4,The product was delivered quickly.,377-21-4559
168297,2024-10-30,BF2152,Ornaments,Male,29,Memphis,No,20,0,20,1,20,5,Premium quality as usual.,588-92-1309
162331,2024-03-25,BF9724,Ornaments,Male,34,Portland,No,32,0,32,1,32,2,Waste of Money.,154-08-2394
148893,2024-03-09,BF8238,Clothing,Male,30,San Francisco,No,65,0,65,2,130,5,The delivery team handled the product with care.,838-14-9948
142299,2023-12-22,BF7814,Clothing,Female,26,Miami,No,97,0,97,1,97,4,The product had excellent quality.,776-23-3358
126411,2023-11-15,BF3942,Clothing,Male,24,Portland,No,65,0,65,1,65,2,Careless handling by the delivery team.,251-41-1997
150355,2024-02-05,BF6975,Ornaments,Female,29,Las Vegas,No,45,0,45,3,135,4,The delivery team handled the product with care.,798-21-4486
185044,2024-04-21,BF5238,Other,Male,29,Sacramento,No,10,0,10,1,10,2,Waste of Money.,269-26-7709
127244,2024-05-30,BF0103,Clothing,Male,23,New Jersey,No,130,0,130,1,130,1,Low quality products are a usual here these days.,347-33-1184
131668,2024-08-23,BF8063,Clothing,Male,19,New York,No,100,0,100,1,100,5,Discount deals was greatly appreciated.,651-78-7740
155633,2023-11-12,BF6604,Clothing,Male,34,New Jersey,No,100,0,100,1,100,3,Had slight delays but the product was in good shape.,459-75-1300
186792,2024-05-27,BF5238,Ornaments,Male,28,Detroit,No,50,0,50,1,50,5,Lack of delivery delays is greatly appreciated.,531-10-0714
153073,2023-12-11,BF1681,Ornaments,Male,26,Detroit,No,32,0,32,5,160,1,Clear delays in delivery.,892-30-5854
132425,2024-07-26,BF6167,Other,Female,25,Austin,No,10,0,10,1,10,5,The Product exhibits good design.,809-14-6081
126604,2023-11-26,BF0103,Other,Male,35,Glasgow,Yes,10,40,50,4,200,5,The product had excellent quality.,481-40-7414
185958,2024-08-03,BF9724,Ornaments,Male,25,Miami,No,20,0,20,1,20,4,Exquisite craftsmanship here is absolutely appreciated.,296-73-9406
131994,2024-06-22,BF2152,Clothing,Male,22,Montreal,Yes,65,25,90,1,90,1,The product is not as advertised.,836-18-3889
193378,2024-03-23,BF9289,Other,Male,28,Detroit,No,9,0,9,1,9,5,The product was delivered quickly.,171-85-6025
172088,2024-06-06,BF8063,Ornaments,Male,20,Miami,No,15,0,15,4,60,4,Discount deals was greatly appreciated.,218-73-2159
176585,2024-02-08,BF5238,Clothing,Male,34,Detroit,No,97,0,97,1,97,1,Waste of Money.,331-53-4109
123864,2024-07-27,BF3942,Clothing,Male,25,Sydney,Yes,97,100,197,1,197,5,Discount deals was greatly appreciated.,288-89-0503
181236,2023-12-20,BF9724,Clothing,Male,30,San Francisco,No,100,0,100,1,100,5,The product was delivered quickly.,680-17-8464
136433,2024-01-06,BF0103,Clothing,Male,24,Cleveland,No,100,0,100,1,100,4,The delivery team handled the product with care.,111-37-0443
174410,2024-02-27,BF9724,Clothing,Male,31,Glasgow,Yes,65,40,105,1,105,4,Premium quality as usual.,255-86-1898
191479,2024-07-26,BF0809,Ornaments,Female,27,Paris,Yes,15,50,65,1,65,4,The product had excellent quality.,352-91-4785
161586,2024-02-11,BF6975,Clothing,Male,19,Miami,No,65,0,65,2,130,1,There is clear evidence of subpar detailing.,833-88-4781
121798,2024-02-25,BF6975,Clothing,Male,29,Portland,No,65,0,65,2,130,3,Expected much better,283-61-7415
150836,2023-11-29,BF1681,Clothing,Female,26,Miami,No,130,0,130,1,130,1,Never buying from here again.,242-85-5350
191414,2024-09-20,BF8238,Clothing,Female,24,New York,No,97,0,97,1,97,1,Waste of Money.,717-18-6636
192714,2024-02-25,BF6604,Ornaments,Male,25,San Francisco,No,15,0,15,1,15,1,Careless handling by the delivery team.,582-65-5122
165731,2024-09-21,BF9289,Clothing,Male,31,Austin,No,65,0,65,2,130,4,The Product exhibits good design.,752-68-9069
183419,2024-03-19,BF3942,Clothing,Male,35,Austin,No,130,0,130,2,260,2,Careless handling by the delivery team.,255-42-5505
152276,2024-09-12,BF8238,Ornaments,Male,29,Cleveland,No,20,0,20,1,20,5,The Product exhibits good design.,396-56-6891
182270,2024-01-04,BF9878,Clothing,Male,29,Toronto,Yes,97,25,122,1,122,5,The product was delivered quickly.,888-18-1798
124779,2024-08-27,BF3942,Other,Male,28,Las Vegas,No,23,0,23,1,23,5,Lack of delivery delays is greatly appreciated.,248-34-0035
182322,2023-12-20,BF6167,Ornaments,Male,33,Las Vegas,No,15,0,15,2,30,5,The product was delivered quickly.,123-49-1556
194968,2023-12-04,BF2152,Ornaments,Male,24,New York,No,15,0,15,1,15,3,The handling was questionable but incurred only minute damages.,589-48-0964
163376,2024-01-03,BF0060,Other,Male,25,Liverpool,Yes,10,40,50,1,50,5,Lack of delivery delays is greatly appreciated.,296-73-9406
120760,2024-03-20,BF6604,Clothing,Male,22,Pittsburgh,No,97,0,97,3,291,2,Careless handling by the delivery team.,557-99-0187
190615,2024-07-07,BF1414,Clothing,Female,30,New Jersey,No,65,0,65,1,65,5,Exquisite craftsmanship here is absolutely appreciated.,399-55-5610
142189,2023-11-28,BF2887,Ornaments,Female,26,Toronto,Yes,20,25,45,1,45,5,Discount deals was greatly appreciated.,536-84-2822
161000,2023-11-08,BF8063,Other,Female,32,Toronto,Yes,10,25,35,1,35,4,Premium quality as usual.,233-09-3469
170821,2024-02-20,BF7814,Clothing,Male,26,Liverpool,Yes,97,40,137,5,685,5,Lack of delivery delays is greatly appreciated.,255-50-1688
123285,2024-02-11,BF9289,Other,Female,20,Austin,No,23,0,23,1,23,4,The delivery team handled the product with care.,530-69-2085
180157,2024-10-26,BF6975,Ornaments,Male,30,New Delhi,Yes,15,70,85,1,85,4,The delivery team handled the product with care.,759-98-2482
169360,2024-08-01,BF9708,Clothing,Male,29,Detroit,No,97,0,97,1,97,3,The handling was questionable but incurred only minute damages.,557-99-0187
153225,2024-03-01,BF9708,Other,Female,20,San Antonio,No,10,0,10,1,10,4,Incredible detailing was clearly evident.,348-12-8425
163408,2024-01-28,BF2887,Clothing,Male,19,San Francisco,No,118,0,118,3,354,1,Clear delays in delivery.,760-85-3216
193151,2024-02-12,BF2152,Ornaments,Female,29,Miami,No,20,0,20,2,40,3,The handling was questionable but incurred only minute damages.,814-66-5298
199831,2024-01-31,BF1681,Clothing,Female,18,Mumbai,Yes,130,70,200,3,600,5,The Product exhibits good design.,461-78-8869
133472,2024-04-07,BF2887,Clothing,Male,21,New Jersey,No,97,0,97,1,97,4,The delivery team handled the product with care.,359-99-4960
122313,2024-08-06,BF0060,Other,Male,27,Cleveland,No,9,0,9,1,9,4,The product was affordable here compared to other brands.,741-36-9585
138933,2024-05-19,BF9878,Clothing,Male,25,Las Vegas,No,118,0,118,1,118,1,The product is not as advertised.,671-45-0899
173162,2024-04-24,BF2152,Clothing,Male,29,New York,No,65,0,65,2,130,1,"Unfortunately, the delivery was late.",670-75-6270
125043,2024-09-07,BF2152,Ornaments,Male,19,Montreal,Yes,20,25,45,2,90,1,Never buying from here again.,778-66-8175
140658,2024-10-10,BF1414,Ornaments,Male,30,Portland,No,32,0,32,1,32,5,The delivery team handled the product with care.,366-31-4289
187788,2024-10-27,BF5238,Clothing,Male,28,Mumbai,Yes,65,70,135,2,270,4,Exquisite craftsmanship here is absolutely appreciated.,451-47-4613
166442,2024-05-30,BF9289,Clothing,Male,30,New York,No,100,0,100,1,100,3,Had slight delays but the product was in good shape.,380-97-2087
157506,2024-01-26,BF1681,Ornaments,Female,32,Manchester,Yes,20,40,60,1,60,4,The Product exhibits good design.,482-67-3289
152734,2024-05-29,BF8238,Ornaments,Male,32,Memphis,No,15,0,15,1,15,4,The Product exhibits good design.,609-89-6148
163139,2024-10-15,BF3942,Clothing,Male,31,Las Vegas,No,130,0,130,1,130,5,The product was affordable here compared to other brands.,103-69-2255
194215,2024-03-06,BF6167,Other,Male,19,New Jersey,No,9,0,9,1,9,4,Great design is one of the major positives of this product.,825-48-9850
157228,2024-02-28,BF7814,Clothing,Male,28,Detroit,No,97,0,97,1,97,5,The Product exhibits good design.,604-16-5697
154494,2024-09-23,BF7814,Clothing,Male,18,Montreal,Yes,97,25,122,1,122,3,Average product,702-49-6289
182728,2024-04-22,BF9708,Clothing,Male,24,Liverpool,Yes,97,40,137,1,137,3,Nothing too special.,604-16-5697
143714,2024-08-02,BF1414,Clothing,Male,27,Manchester,Yes,97,40,137,4,548,5,The delivery team handled the product with care.,191-15-6623
199882,2024-01-05,BF6604,Ornaments,Male,21,Sacramento,No,32,0,32,1,32,4,The delivery team handled the product with care.,237-69-7847
153460,2024-09-07,BF2887,Other,Male,20,Manchester,Yes,9,40,49,1,49,4,The Product exhibits good design.,169-56-0770
132332,2024-03-27,BF1414,Ornaments,Female,20,New Jersey,No,15,0,15,1,15,3,The handling was questionable but incurred only minute damages.,893-06-1110
143495,2024-08-31,BF1414,Clothing,Male,24,Toronto,Yes,100,25,125,3,375,5,Incredible detailing was clearly evident.,570-38-8234
191429,2023-11-16,BF0060,Clothing,Male,30,Liverpool,Yes,65,40,105,1,105,3,Had slight delays but the product was in good shape.,302-83-5963
187031,2023-11-08,BF9878,Clothing,Male,31,Dublin,Yes,97,40,137,1,137,5,Incredible detailing was clearly evident.,201-78-1754
156230,2024-04-21,BF9724,Ornaments,Male,30,Memphis,No,15,0,15,2,30,4,The delivery team handled the product with care.,863-57-7446
165581,2024-10-18,BF6604,Ornaments,Male,25,New York,No,15,0,15,2,30,4,The delivery team handled the product with care.,619-81-0670
171830,2024-09-20,BF9289,Clothing,Female,29,Memphis,No,100,0,100,2,200,5,Great design is one of the major positives of this product.,296-73-9406
153017,2024-04-13,BF0103,Ornaments,Female,29,Detroit,No,20,0,20,1,20,5,The product was affordable here compared to other brands.,341-89-0072
185000,2024-07-31,BF0103,Ornaments,Male,24,Cleveland,No,50,0,50,1,50,1,The product had an underwhelming design.,684-98-1355
175896,2024-01-20,BF0060,Other,Male,29,Pittsburgh,No,10,0,10,1,10,5,The product was affordable here compared to other brands.,623-38-8320
172156,2024-11-02,BF2152,Clothing,Male,23,New Jersey,No,100,0,100,1,100,4,Great design is one of the major positives of this product.,242-85-5350
129644,2024-08-30,BF1414,Clothing,Male,26,Paris,Yes,65,50,115,1,115,4,Premium quality as usual.,255-50-1688
142360,2023-12-05,BF0809,Other,Male,35,Pittsburgh,No,10,0,10,2,20,5,Incredible detailing was clearly evident.,838-14-9948
